year,month,district,zone,value
2007,12,CHAMBERI,RIOS ROSAS,28032
2007,12,CHAMBERI,TRAFALGAR,26502
2007,12,CHAMBERI,ARAPILES,26341
2007,12,CHAMBERI,GAZTAMBIDE,24655
2007,12,CHAMBERI,ALMAGRO,20356
2007,12,CHAMBERI,VALLEHERMOSO,20610
2007,1,CIUDAD LINEAL,CONCEPCION,21716
2007,1,CIUDAD LINEAL,SAN PASCUAL,19747
2007,1,CIUDAD LINEAL,COLINA,6137
2007,1,CIUDAD LINEAL,COSTILLARES,22795
2007,1,CIUDAD LINEAL,SAN JUAN BAUTISTA,12788
2007,1,CIUDAD LINEAL,PUEBLO NUEVO,64631
2007,1,CIUDAD LINEAL,QUINTANA,25832
2007,1,CIUDAD LINEAL,VENTAS,51799
2007,1,CIUDAD LINEAL,ATALAYA,1648
2007,2,CIUDAD LINEAL,VENTAS,51934
2007,2,CIUDAD LINEAL,COLINA,6148
2007,2,CIUDAD LINEAL,PUEBLO NUEVO,64649
2007,2,CIUDAD LINEAL,QUINTANA,25860
2007,2,CIUDAD LINEAL,SAN PASCUAL,19758
2007,2,CIUDAD LINEAL,COSTILLARES,22864
2007,2,CIUDAD LINEAL,ATALAYA,1664
2007,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,12792
2007,2,CIUDAD LINEAL,CONCEPCION,21800
2007,3,CIUDAD LINEAL,COSTILLARES,22721
2007,3,CIUDAD LINEAL,PUEBLO NUEVO,64263
2007,3,CIUDAD LINEAL,VENTAS,51505
2007,3,CIUDAD LINEAL,SAN PASCUAL,19629
2007,3,CIUDAD LINEAL,SAN JUAN BAUTISTA,12692
2007,3,CIUDAD LINEAL,ATALAYA,1661
2007,3,CIUDAD LINEAL,COLINA,6080
2007,3,CIUDAD LINEAL,CONCEPCION,21756
2007,3,CIUDAD LINEAL,QUINTANA,25664
2007,4,CIUDAD LINEAL,QUINTANA,25655
2007,4,CIUDAD LINEAL,PUEBLO NUEVO,64318
2007,4,CIUDAD LINEAL,COLINA,6066
2007,4,CIUDAD LINEAL,CONCEPCION,21734
2007,4,CIUDAD LINEAL,COSTILLARES,22706
2007,4,CIUDAD LINEAL,ATALAYA,1672
2007,4,CIUDAD LINEAL,SAN JUAN BAUTISTA,12684
2007,4,CIUDAD LINEAL,VENTAS,51478
2007,4,CIUDAD LINEAL,SAN PASCUAL,19649
2007,5,CIUDAD LINEAL,PUEBLO NUEVO,64413
2007,5,CIUDAD LINEAL,COLINA,6047
2007,5,CIUDAD LINEAL,QUINTANA,25732
2007,5,CIUDAD LINEAL,VENTAS,51536
2007,5,CIUDAD LINEAL,SAN JUAN BAUTISTA,12713
2007,5,CIUDAD LINEAL,CONCEPCION,21797
2007,5,CIUDAD LINEAL,ATALAYA,1674
2007,5,CIUDAD LINEAL,COSTILLARES,22716
2007,5,CIUDAD LINEAL,SAN PASCUAL,19676
2007,6,CIUDAD LINEAL,SAN PASCUAL,19736
2007,6,CIUDAD LINEAL,SAN JUAN BAUTISTA,12715
2007,6,CIUDAD LINEAL,VENTAS,51673
2007,6,CIUDAD LINEAL,ATALAYA,1671
